ind_id,ind_definition,reportyear,family_type,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,fam_lt_lw,families,pct_lt_lw,LL_95CI,UL_95CI,se,rse,family_type_decile,CA_RR,livingwage,version
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85614,Willowbrook CDP,Los Angeles,06037,Southern California,14,1313,1483,88.5,NA,NA,NA,NA,4,1.15,27.15,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85642,Willow Creek CDP,Humboldt,06023,North Coast,05,55,55,100.0,NA,NA,NA,NA,1,1.30,23.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85684,Willows city,Glenn,06021,Northern Sacramento Valley,07,249,308,80.9,NA,NA,NA,NA,5,1.05,22.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85866,Wilsonia CDP,Tulare,06107,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85880,Wilton CDP,Sacramento,06067,Sacramento Area,08,33,52,63.5,NA,NA,NA,NA,8,0.82,24.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85894,Winchester CDP,Riverside,06065,Southern California,14,28,28,100.0,NA,NA,NA,NA,1,1.30,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85922,Windsor town,Sonoma,06097,Bay Area,01,356,677,52.7,NA,NA,NA,NA,9,0.68,26.31,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,85992,Winter Gardens CDP,San Diego,06073,San Diego,09,369,472,78.3,NA,NA,NA,NA,6,1.02,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86020,Winterhaven CDP,Imperial,06025,Southern California,14,,,,NA,NA,NA,NA,,,22.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86034,Winters city,Yolo,06113,Sacramento Area,08,83,104,79.7,NA,NA,NA,NA,5,1.03,24.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86076,Winton CDP,Merced,06047,San Joaquin Valley,10,507,564,89.9,NA,NA,NA,NA,3,1.17,22.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86174,Wofford Heights CDP,Kern,06029,San Joaquin Valley,10,79,79,100.0,NA,NA,NA,NA,1,1.30,22.57,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86216,Woodacre CDP,Marin,06041,Bay Area,01,54,54,100.0,NA,NA,NA,NA,1,1.30,29.66,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86230,Woodbridge CDP,San Joaquin,06077,San Joaquin Valley,10,,98,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86244,Woodcrest CDP,Riverside,06065,Southern California,14,64,117,54.7,NA,NA,NA,NA,9,0.71,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86300,Woodlake city,Tulare,06107,San Joaquin Valley,10,373,390,95.6,NA,NA,NA,NA,2,1.24,21.64,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86328,Woodland city,Yolo,06113,Sacramento Area,08,1263,1623,77.8,NA,NA,NA,NA,6,1.01,24.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86380,Woodlands CDP,San Luis Obispo,06079,San Luis Obispo,11,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86440,Woodside town,San Mateo,06081,Bay Area,01,16,56,28.6,NA,NA,NA,NA,10,0.37,29.66,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86482,Woodville CDP,Tulare,06107,San Joaquin Valley,10,16,16,100.0,NA,NA,NA,NA,1,1.30,21.64,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86594,Wrightwood CDP,San Bernardino,06071,Southern California,14,62,97,63.9,NA,NA,NA,NA,8,0.83,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86678,Yankee Hill CDP,Butte,06007,Butte,02,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86734,Yettem CDP,Tulare,06107,San Joaquin Valley,10,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86804,Yolo CDP,Yolo,06113,Sacramento Area,08,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86832,Yorba Linda city,Orange,06059,Southern California,14,429,754,56.9,NA,NA,NA,NA,9,0.74,28.43,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86878,Yosemite Lakes CDP,Madera,06039,San Joaquin Valley,10,38,63,60.3,NA,NA,NA,NA,8,0.78,23.02,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86912,Yosemite Valley CDP,Mariposa,06043,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,23.45,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86930,Yountville city,Napa,06055,Bay Area,01,35,35,100.0,NA,NA,NA,NA,1,1.30,26.63,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86944,Yreka city,Siskiyou,06093,Northeast Sierra,06,332,378,87.8,NA,NA,NA,NA,4,1.14,22.35,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,86972,Yuba City city,Sutter,06101,Sacramento Area,08,1484,1870,79.4,NA,NA,NA,NA,5,1.03,22.31,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,87042,Yucaipa city,San Bernardino,06071,Southern California,14,861,1153,74.7,NA,NA,NA,NA,6,0.97,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,87056,Yucca Valley town,San Bernardino,06071,Southern California,14,473,531,89.1,NA,NA,NA,NA,3,1.16,24.85,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,PL,87090,Zayante CDP,Santa Cruz,06087,Monterey Bay,04,,14,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,01,Bay Area,,,Bay Area,01,829,976,85.0,NA,NA,NA,NA,,1.10,27.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,01,Bay Area,,,Bay Area,01,10556,18175,58.1,NA,NA,NA,NA,,0.75,27.64,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,01,Bay Area,,,Bay Area,01,22286,27104,82.2,NA,NA,NA,NA,,1.07,27.08,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,01,Bay Area,,,Bay Area,01,34596,43041,80.4,NA,NA,NA,NA,,1.04,27.43,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,01,Bay Area,,,Bay Area,01,775,1056,73.4,NA,NA,NA,NA,,0.95,27.42,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,01,Bay Area,,,Bay Area,01,26005,47969,54.2,NA,NA,NA,NA,,0.70,27.33,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,01,Bay Area,,,Bay Area,01,3050,4285,71.2,NA,NA,NA,NA,,0.92,27.14,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,01,Bay Area,,,Bay Area,01,496,639,77.6,NA,NA,NA,NA,,1.01,27.04,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,01,Bay Area,,,Bay Area,01,98607,143293,68.8,NA,NA,NA,NA,,0.89,27.35,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,02,Butte,,,Butte,02,78,89,87.6,NA,NA,NA,NA,,1.14,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,02,Butte,,,Butte,02,202,236,85.6,NA,NA,NA,NA,,1.11,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,02,Butte,,,Butte,02,185,185,100.0,NA,NA,NA,NA,,1.30,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,02,Butte,,,Butte,02,676,729,92.8,NA,NA,NA,NA,,1.20,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,02,Butte,,,Butte,02,14,14,100.0,NA,NA,NA,NA,,1.30,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,02,Butte,,,Butte,02,3312,3873,85.5,NA,NA,NA,NA,,1.11,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,02,Butte,,,Butte,02,242,277,87.5,NA,NA,NA,NA,,1.13,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,02,Butte,,,Butte,02,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,02,Butte,,,Butte,02,4728,5421,87.2,NA,NA,NA,NA,,1.13,22.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,67,113,59.3,NA,NA,NA,NA,,0.77,22.51,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,264,328,80.5,NA,NA,NA,NA,,1.04,23.84,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,2151,2674,80.4,NA,NA,NA,NA,,1.04,23.75,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,78,78,100.0,NA,NA,NA,NA,,1.30,23.91,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,03,Central/Southeast Sierra,,,Central/Southeast Sierra,03,2703,3340,80.9,NA,NA,NA,NA,,1.05,23.68,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,04,Monterey Bay,,,Monterey Bay,04,25,25,100.0,NA,NA,NA,NA,,1.30,24.95,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,04,Monterey Bay,,,Monterey Bay,04,326,532,61.4,NA,NA,NA,NA,,0.80,25.81,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,04,Monterey Bay,,,Monterey Bay,04,353,396,89.1,NA,NA,NA,NA,,1.16,25.25,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,04,Monterey Bay,,,Monterey Bay,04,7887,9238,85.4,NA,NA,NA,NA,,1.11,26.10,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,04,Monterey Bay,,,Monterey Bay,04,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,04,Monterey Bay,,,Monterey Bay,04,4024,5722,70.3,NA,NA,NA,NA,,0.91,27.05,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,04,Monterey Bay,,,Monterey Bay,04,396,562,70.4,NA,NA,NA,NA,,0.91,26.99,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,04,Monterey Bay,,,Monterey Bay,04,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,04,Monterey Bay,,,Monterey Bay,04,13125,16607,79.0,NA,NA,NA,NA,,1.03,26.43,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,05,North Coast,,,North Coast,05,338,398,85.0,NA,NA,NA,NA,,1.10,23.47,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,05,North Coast,,,North Coast,05,105,138,76.1,NA,NA,NA,NA,,0.99,23.47,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,05,North Coast,,,North Coast,05,96,111,86.5,NA,NA,NA,NA,,1.12,23.28,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,05,North Coast,,,North Coast,05,1223,1364,89.6,NA,NA,NA,NA,,1.16,23.53,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,05,North Coast,,,North Coast,05,22,22,100.0,NA,NA,NA,NA,,1.30,23.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,05,North Coast,,,North Coast,05,5918,6852,86.4,NA,NA,NA,NA,,1.12,23.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,05,North Coast,,,North Coast,05,258,346,74.6,NA,NA,NA,NA,,0.97,23.17,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,05,North Coast,,,North Coast,05,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,05,North Coast,,,North Coast,05,7994,9265,86.3,NA,NA,NA,NA,,1.12,23.37,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,06,Northeast Sierra,,,Northeast Sierra,06,97,97,100.0,NA,NA,NA,NA,,1.30,23.69,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,06,Northeast Sierra,,,Northeast Sierra,06,145,158,91.8,NA,NA,NA,NA,,1.19,23.06,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,06,Northeast Sierra,,,Northeast Sierra,06,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,06,Northeast Sierra,,,Northeast Sierra,06,351,437,80.2,NA,NA,NA,NA,,1.04,23.28,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,06,Northeast Sierra,,,Northeast Sierra,06,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,06,Northeast Sierra,,,Northeast Sierra,06,3422,4336,78.9,NA,NA,NA,NA,,1.02,23.80,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,06,Northeast Sierra,,,Northeast Sierra,06,50,82,61.0,NA,NA,NA,NA,,0.79,22.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,06,Northeast Sierra,,,Northeast Sierra,06,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,06,Northeast Sierra,,,Northeast Sierra,06,4118,5187,79.4,NA,NA,NA,NA,,1.03,23.69,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,53,53,100.0,NA,NA,NA,NA,,1.30,22.21,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,1053,1167,90.3,NA,NA,NA,NA,,1.17,22.58,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,1504,2088,72.0,NA,NA,NA,NA,,0.93,22.41,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,0,0,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,07,Northern Sacramento Valley,,,Northern Sacramento Valley,07,2682,3416,78.5,NA,NA,NA,NA,,1.02,22.47,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,08,Sacramento Area,,,Sacramento Area,08,482,591,81.6,NA,NA,NA,NA,,1.06,24.14,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,08,Sacramento Area,,,Sacramento Area,08,3367,4792,70.3,NA,NA,NA,NA,,0.91,24.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,08,Sacramento Area,,,Sacramento Area,08,8681,10340,84.0,NA,NA,NA,NA,,1.09,24.33,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,08,Sacramento Area,,,Sacramento Area,08,12802,15363,83.3,NA,NA,NA,NA,,1.08,24.16,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,08,Sacramento Area,,,Sacramento Area,08,329,409,80.4,NA,NA,NA,NA,,1.04,24.35,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,08,Sacramento Area,,,Sacramento Area,08,19339,29059,66.6,NA,NA,NA,NA,,0.86,24.15,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,08,Sacramento Area,,,Sacramento Area,08,1417,1861,76.2,NA,NA,NA,NA,,0.99,24.15,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,08,Sacramento Area,,,Sacramento Area,08,73,93,78.5,NA,NA,NA,NA,,1.02,24.34,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,08,Sacramento Area,,,Sacramento Area,08,46506,62523,74.4,NA,NA,NA,NA,,0.96,24.19,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,09,San Diego,,,San Diego,09,277,317,87.4,NA,NA,NA,NA,,1.13,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,09,San Diego,,,San Diego,09,3072,4658,66.0,NA,NA,NA,NA,,0.86,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,09,San Diego,,,San Diego,09,5701,6953,82.0,NA,NA,NA,NA,,1.06,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,09,San Diego,,,San Diego,09,27611,31600,87.4,NA,NA,NA,NA,,1.13,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,09,San Diego,,,San Diego,09,278,333,83.5,NA,NA,NA,NA,,1.08,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,09,San Diego,,,San Diego,09,15747,24299,64.8,NA,NA,NA,NA,,0.84,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,09,San Diego,,,San Diego,09,1319,1804,73.1,NA,NA,NA,NA,,0.95,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,09,San Diego,,,San Diego,09,143,236,60.6,NA,NA,NA,NA,,0.79,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,09,San Diego,,,San Diego,09,54149,70200,77.1,NA,NA,NA,NA,,1.00,26.44,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,787,907,86.7,NA,NA,NA,NA,,1.12,22.65,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,3543,4932,71.8,NA,NA,NA,NA,,0.93,23.20,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,9043,10871,83.2,NA,NA,NA,NA,,1.08,23.04,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,53289,60827,87.6,NA,NA,NA,NA,,1.14,22.77,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,167,276,60.5,NA,NA,NA,NA,,0.78,23.29,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,24059,32479,74.1,NA,NA,NA,NA,,0.96,22.90,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,1598,2002,79.8,NA,NA,NA,NA,,1.04,22.95,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,209,223,93.7,NA,NA,NA,NA,,1.22,22.81,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,10,San Joaquin Valley,,,San Joaquin Valley,10,92732,112553,82.4,NA,NA,NA,NA,,1.07,22.86,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,11,San Luis Obispo,,,San Luis Obispo,11,34,55,61.8,NA,NA,NA,NA,,0.80,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,11,San Luis Obispo,,,San Luis Obispo,11,63,118,53.4,NA,NA,NA,NA,,0.69,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,11,San Luis Obispo,,,San Luis Obispo,11,11,30,36.7,NA,NA,NA,NA,,0.48,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,11,San Luis Obispo,,,San Luis Obispo,11,1288,1484,86.8,NA,NA,NA,NA,,1.13,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,11,San Luis Obispo,,,San Luis Obispo,11,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,6,White,RE,11,San Luis Obispo,,,San Luis Obispo,11,2445,3284,74.4,NA,NA,NA,NA,,0.97,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,7,Multiple,RE,11,San Luis Obispo,,,San Luis Obispo,11,63,80,78.8,NA,NA,NA,NA,,1.02,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,8,Other,RE,11,San Luis Obispo,,,San Luis Obispo,11,,,,NA,NA,NA,NA,,,,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,9,Total,RE,11,San Luis Obispo,,,San Luis Obispo,11,3903,5051,77.3,NA,NA,NA,NA,,1.00,25.23,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,1,AIAN,RE,12,Santa Barbara,,,Santa Barbara,12,95,104,91.3,NA,NA,NA,NA,,1.18,25.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,2,Asian,RE,12,Santa Barbara,,,Santa Barbara,12,243,297,81.9,NA,NA,NA,NA,,1.06,25.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,3,AfricanAm,RE,12,Santa Barbara,,,Santa Barbara,12,153,166,92.2,NA,NA,NA,NA,,1.20,25.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,4,Latino,RE,12,Santa Barbara,,,Santa Barbara,12,3838,4514,85.0,NA,NA,NA,NA,,1.10,25.96,9/29/2013
770,Living wage and percent of families with incomes below the living wage,2010,SingleMother2Children,5,NHOPI,RE,12,Santa Barbara,,,Santa Barbara,12,,,,NA,NA,NA,NA,,,,9/29/2013
